CUSP_ID,NZMGE,NZMGN,ELAPSED_DAYS,MAG,DEPTH,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND
3379709,2444390,5738140,24.69392802,2.774,5,2010,9,28,9,14,56.67195
3379717,2462031,5737471,24.71235556,2.707,5,2010,9,28,9,41,28.81131
3379755,2423238,5738489,24.79238466,2.462,5,2010,9,28,11,36,43.32554
3379797,2461242,5730747,24.86935637,3.397,8.2998,2010,9,28,13,27,33.68113
3379801,2463414,5728484,24.88017335,2.734,5,2010,9,28,13,43,8.26834
3379806,2454967,5731816,24.89183714,2.589,5,2010,9,28,13,59,56.01982
3379811,2456930,5728581,24.90570964,3.535,8.8949,2010,9,28,14,19,54.60423
3379814,2458686,5728419,24.9127023,2.766,5,2010,9,28,14,29,58.76976
3379823,2438220,5781194,24.93036626,2.906,5,2010,9,28,14,55,24.93607
3379843,2460402,5733874,24.96955751,2.864,5,2010,9,28,15,51,51.05973
3379853,2441579,5735302,24.99198037,2.4,5,2010,9,28,16,24,8.39513
3379864,2461512,5762270,25.01486741,2.795,5,2010,9,28,16,57,5.83486
3379870,2418827,5729698,25.02935665,2.776,5,2010,9,28,17,17,57.70524
3379884,2460758,5737455,25.05527668,2.476,12,2010,9,28,17,55,17.19586
3379888,2450244,5734034,25.0657777,2.48,5,2010,9,28,18,10,24.48401
3379900,2433599,5736632,25.08959528,2.357,5,2010,9,28,18,44,42.32278
3379932,2453029,5733313,25.16313267,3.232,5,2010,9,28,20,30,35.95399
3379942,2458249,5728766,25.1841979,2.742,5,2010,9,28,21,0,55.98975
3379994,2437589,5731763,25.27683643,2.381,5,2010,9,28,23,14,19.9584
3380006,2467267,5731577,25.3020282,3.254,5,2010,9,28,23,50,36.52707
3380030,2437256,5781477,25.35072412,2.709,5,2010,9,29,1,0,43.85501
3380049,2442190,5743786,25.38838162,3.393,7.4227,2010,9,29,1,54,57.46318
3380057,2424713,5769686,25.40334815,2.719,9.1836,2010,9,29,2,16,30.57086
3380065,2414472,5729371,25.4209843,3.242,5,2010,9,29,2,41,54.33437
3380070,2460317,5736630,25.429399,3.374,6.292,2010,9,29,2,54,1.3647
3420526,2457865,5732027,25.46404102,2.564,5,2010,9,29,3,43,54.43486
3380100,2472298,5703967,25.48403856,3.237,12,2010,9,29,4,12,42.22297
3421029,2416614,5730574,25.51564251,2.464,5,2010,9,29,4,58,12.80357
3380127,2440938,5732361,25.5306515,2.953,5,2010,9,29,5,19,49.58096
3380153,2455075,5759165,25.5785362,2.609,12,2010,9,29,6,28,46.81881
3380163,2417994,5737728,25.60290303,2.353,5,2010,9,29,7,3,52.11259
3380165,2446359,5731908,25.60730607,3.541,9.7144,2010,9,29,7,10,12.53501
3380171,2419953,5732886,25.62423195,3.402,5,2010,9,29,7,34,34.93112
3380201,2440948,5733981,25.68375446,2.453,5,2010,9,29,9,0,17.67667
3380208,2460842,5734022,25.69712449,2.827,12,2010,9,29,9,19,32.84713
3380258,2467042,5732128,25.79189372,2.758,5,2010,9,29,11,36,0.90838
3380292,2432677,5735952,25.86653475,3.058,5,2010,9,29,13,23,29.89378
3380316,2410534,5732318,25.91156857,2.138,5,2010,9,29,14,28,20.81586
3380326,2450825,5732504,25.9325958,2.54,12,2010,9,29,14,58,37.56805
3380327,2444064,5742622,25.93585118,2.46,5,2010,9,29,15,3,18.8326
3380329,2438330,5752518,25.93825248,2.503,8.9068,2010,9,29,15,6,46.30564
3380345,2430312,5781878,25.97132338,2.799,11.2061,2010,9,29,15,54,23.6309
3380348,2459923,5729668,25.97778702,2.82,5,2010,9,29,16,3,42.08923
3380360,2457353,5735365,26.00341314,2.758,5,2010,9,29,16,40,36.18668
3380385,2442475,5730081,26.05731472,3.08,5,2010,9,29,17,58,13.28255
3380414,2444110,5732354,26.12120144,3.05,12,2010,9,29,19,30,13.09565
3380440,2458986,5734016,26.16918796,4.354,9.3044,2010,9,29,20,39,19.13035
3380441,2462700,5729138,26.17429934,2.886,5,2010,9,29,20,46,40.75417
3380466,2444009,5740874,26.21931292,3.188,5,2010,9,29,21,51,29.92708
3380497,2467626,5717765,26.27894232,2.93,5,2010,9,29,23,17,21.90765
3380514,2459446,5737299,26.3087927,2.884,5,2010,9,30,0,0,20.98047
3380531,2418635,5733650,26.33986469,2.527,5,2010,9,30,0,45,5.60007
3380551,2458105,5737991,26.37343736,2.685,5,2010,9,30,1,33,26.2789
3380572,2433583,5734854,26.42032611,2.565,5,2010,9,30,2,40,57.46679
3380649,2454671,5735745,26.5774398,2.733,5,2010,9,30,6,27,12.08937
3380672,2462249,5741673,26.63359118,2.781,5,2010,9,30,7,48,3.56876
3380675,2459950,5737987,26.64038485,3.227,5,2010,9,30,7,57,50.54232
3380684,2452121,5733153,26.66103905,2.651,5,2010,9,30,8,27,35.06465
3380709,2443601,5740633,26.70991371,3.654,7.0766,2010,9,30,9,37,57.83558
3380772,2459756,5735507,26.8231706,3.041,5,2010,9,30,12,21,3.23063
3380908,2476757,5747409,26.82403748,2.629,9.6556,2010,9,30,12,22,18.12949
3380798,2462939,5723243,26.87474764,3.179,13.2388,2010,9,30,13,35,19.48682
3380813,2449944,5730726,26.90493909,2.469,5,2010,9,30,14,18,48.02842
3380826,2458403,5736732,26.93484893,2.6,12,2010,9,30,15,1,52.2383
3380859,2456754,5734438,27.00620179,3.108,5,2010,9,30,16,44,37.12607
3380862,2401591,5708973,27.01233247,4.101,11.923,2010,9,30,16,53,26.81615
3380863,2436671,5752359,27.01493746,3.142,5,2010,9,30,16,57,11.8875
3380864,2432327,5733792,27.01709438,3.32,7.1922,2010,9,30,17,0,18.24549
3380867,2457392,5733598,27.02487722,2.775,5,2010,9,30,17,11,30.68301
3380882,2403173,5702418,27.05409049,2.429,5,2010,9,30,17,53,34.70955
3380884,2421185,5733902,27.05771782,3.022,5,2010,9,30,17,58,48.11093
3380914,2419810,5734467,27.12034968,2.509,5,2010,9,30,19,28,59.50309
3380927,2462923,5729462,27.1413015,3.565,14.2304,2010,9,30,19,59,9.74056
3380928,2409125,5737765,27.14533792,2.569,5,2010,9,30,20,4,58.48743
3380997,2505262,5720161,27.28150569,2.799,28.0497,2010,9,30,23,21,3.38222
3381033,2463865,5742733,27.35618182,3.205,5,2010,10,1,1,8,35.40056
3381053,2509231,5716101,27.39306286,3.47,25.1003,2010,10,1,2,1,41.9222
3381102,2467577,5731143,27.47955951,3.677,5,2010,10,1,4,6,15.23287
3381128,2459721,5729733,27.5356432,2.534,5,2010,10,1,5,27,0.86319
3381149,2445752,5734871,27.58615261,2.46,5,2010,10,1,6,39,44.87689
3381164,2455782,5733572,27.61743223,3.811,5,2010,10,1,7,24,47.4353
3381202,2423483,5737511,27.70515312,3.214,5,2010,10,1,9,31,6.52045
3381399,2457772,5737263,27.71842344,2.55,5,2010,10,1,9,50,13.07623
3381402,2463653,5733737,27.73641479,2.609,12,2010,10,1,10,16,7.52901
3381230,2479373,5741557,27.76678971,2.848,5,2010,10,1,10,59,51.92219
3381240,2451735,5730904,27.78816783,2.731,5,2010,10,1,11,30,38.99116
3381290,2442595,5736201,27.89602365,2.732,5,2010,10,1,14,5,57.73444
3381306,2445431,5744690,27.92685681,3.139,5,2010,10,1,14,50,21.71907
3381314,2416986,5735806,27.94534056,3.388,5,2010,10,1,15,16,58.715
3381325,2457729,5731511,27.96352957,2.811,19.6232,2010,10,1,15,43,10.24585
3381338,2442855,5741804,27.99072185,2.554,5,2010,10,1,16,22,19.65855
3387552,2457018,5768955,27.99782471,2.556,5,2010,10,1,16,32,33.34605
3381439,2458043,5728640,28.18724506,3.861,5,2010,10,1,21,5,19.26419
3381452,2417482,5736114,28.21507477,3.419,5,2010,10,1,21,45,23.75081
3381463,2456504,5732902,28.23437181,2.935,5,2010,10,1,22,13,11.01497
3381465,2413188,5733967,28.24104517,3.178,5,2010,10,1,22,22,47.59389
3381469,2422882,5737380,28.24942726,3.37,5,2010,10,1,22,34,51.80643
3381485,2454077,5733290,28.28291546,2.701,17.4122,2010,10,1,23,23,5.18646
3381496,2422482,5737867,28.30341193,3.123,5,2010,10,1,23,52,36.08169
3381498,2417354,5736734,28.30737487,3.267,5,2010,10,1,23,58,18.4796
3381597,2418717,5731940,28.52171245,2.686,5,2010,10,2,5,6,57.24693
3381609,2433197,5747131,28.54717371,2.611,5,2010,10,2,5,43,37.09981
3381615,2469676,5733685,28.55627571,2.645,5,2010,10,2,5,56,43.51218
3381629,2419928,5736872,28.58670961,2.696,5,2010,10,2,6,40,33.001
3381634,2467150,5731236,28.5962308,2.821,19.7541,2010,10,2,6,54,15.63217
3381640,2448324,5731076,28.60597633,3.783,5,2010,10,2,7,8,17.64584
3388724,2417788,5731392,28.61685791,2.551,5,2010,10,2,7,23,57.81468
3381653,2417930,5736090,28.62923538,2.217,5,2010,10,2,7,41,47.22781
3381669,2442141,5732766,28.66319037,2.639,5,2010,10,2,8,30,40.93911
3381681,2440475,5732935,28.68466079,3.156,5,2010,10,2,9,1,35.98354
3388737,2446126,5777161,28.70548299,2.567,5,2010,10,2,9,31,35.02103
3381694,2460771,5737818,28.71144731,3.059,5,2010,10,2,9,40,10.33849
3381714,2442268,5732461,28.75318578,2.979,5,2010,10,2,10,40,16.54228
3381751,2460276,5737532,28.82456483,3.226,5,2010,10,2,12,23,3.69231
3381767,2409739,5729440,28.85657599,2.227,5,2010,10,2,13,9,9.45674
3381783,2423337,5736907,28.88937954,2.572,5,2010,10,2,13,56,23.68287
3381798,2462568,5735188,28.92814357,2.265,5,2010,10,2,14,52,12.89517
3381800,2479521,5735556,28.93109811,2.559,2,2010,10,2,14,56,28.16767
3381808,2453485,5739076,28.94730453,2.709,5,2010,10,2,15,19,48.40248
3389316,2409490,5734030,28.96091654,2.386,5,2010,10,2,15,39,24.48014
3381825,2446892,5765066,28.98084647,2.595,5,2010,10,2,16,8,6.42564
3381837,2440734,5749521,29.00627514,2.49,5,2010,10,2,16,44,43.46266
3381839,2471077,5758414,29.01349696,2.458,5,2010,10,2,16,55,7.42845
3381847,2461493,5732367,29.02959015,2.611,17.6854,2010,10,2,17,18,17.88003
3381884,2460706,5736241,29.11015909,3.278,5,2010,10,2,19,14,19.03663
3381887,2457933,5732893,29.11795551,2.808,5,2010,10,2,19,25,32.6473
3389364,2466442,5729172,29.1351288,2.787,5,2010,10,2,19,50,16.4195
3389366,2468405,5733111,29.14349717,2.721,5,2010,10,2,20,2,19.44673
3381899,2453960,5740256,29.14381202,3.403,5,2010,10,2,20,2,46.64941
3381923,2477981,5753728,29.19297948,2.698,5,2010,10,2,21,13,34.71774
3381925,2463369,5733807,29.19855265,3.152,5,2010,10,2,21,21,36.24005
3381931,2457535,5732705,29.21076114,2.939,5,2010,10,2,21,39,11.05365
3389403,2460423,5735816,29.22806869,2.43,5,2010,10,2,22,4,6.42541
3381946,2438555,5750100,29.23976303,3.236,5,2010,10,2,22,20,56.81699
3381952,2441319,5735563,29.25178326,2.425,5,2010,10,2,22,38,15.36465
3382036,2460392,5738402,29.41065824,2.754,5,2010,10,3,2,27,2.16312
3382043,2453838,5739210,29.42853832,2.626,5,2010,10,3,2,52,47.00217
3382049,2496469,5728369,29.43714318,2.714,22.2982,2010,10,3,3,5,10.46209
3382052,2463666,5734135,29.44528657,3.084,5,2010,10,3,3,16,54.05029
3382102,2408753,5731901,29.55116587,2.851,5,2010,10,3,5,49,22.02197
3382104,2409724,5731319,29.55661493,2.162,5,2010,10,3,5,57,12.82082
3382110,2444944,5738490,29.5719077,2.322,5,2010,10,3,6,19,14.11626
3382116,2418902,5736403,29.58452624,2.256,5,2010,10,3,6,37,24.35798
3382124,2436726,5780357,29.60149181,2.99,5,2010,10,3,7,1,50.18325
3382142,2425527,5738917,29.64208675,3.784,5,2010,10,3,8,0,17.58594
3382154,2448245,5734667,29.66242058,2.474,5,2010,10,3,8,29,34.42946
3382159,2446553,5731911,29.67438121,2.547,5,2010,10,3,8,46,47.82793
3382163,2444858,5736762,29.68235134,2.63,5,2010,10,3,8,58,16.44709
3382199,2423318,5736242,29.76163861,2.417,5,2010,10,3,10,52,26.86681
3382203,2461228,5735682,29.76814488,2.79,5,2010,10,3,11,1,49.00901
3392137,2463715,5732451,29.81468384,2.617,5,2010,10,3,12,8,49.97437
3382230,2437962,5734963,29.82471557,2.457,5,2010,10,3,12,23,16.71646
3392149,2444768,5740957,29.84597835,2.196,5,2010,10,3,12,53,53.82041
3382247,2421283,5739558,29.85977248,2.858,5,2010,10,3,13,13,45.63319
3382264,2445315,5731113,29.89141423,2.052,5,2010,10,3,13,59,19.48015
3382309,2459094,5738126,29.98547189,3.618,5,2010,10,3,16,14,46.06258
3382333,2445778,5733364,30.03563015,2.201,5,2010,10,3,17,26,59.73573
3382380,2459275,5739054,30.12415452,2.744,2,2010,10,3,19,34,28.24146
3382385,2486441,5754160,30.13489405,2.767,25.6742,2010,10,3,19,49,56.1373
3382396,2443559,5739156,30.16004475,2.566,5,2010,10,3,20,26,9.15726
3382400,2444798,5745386,30.16878443,2.453,5,2010,10,3,20,38,44.2655
3382443,2442299,5733654,30.24291948,2.172,5,2010,10,3,22,25,29.53439
3382468,2457127,5730895,30.29961584,2.519,5,2010,10,3,23,47,8.09941
3382472,2463718,5730673,30.30596029,2.829,5,2010,10,3,23,56,16.25978
3382538,2465896,5730210,30.43409794,2.674,5,2010,10,4,3,0,47.35264
3382539,2489390,5748195,30.4358571,3.337,12,2010,10,4,3,3,19.34467
3382540,2461558,5735160,30.43937229,3.383,5,2010,10,4,3,8,23.05663
3382543,2487622,5747868,30.44572497,3.481,12,2010,10,4,3,17,31.92842
3382550,2449006,5730301,30.45970533,3.311,12,2010,10,4,3,37,39.83165
3393613,2469627,5752748,30.57957489,2.609,5,2010,10,4,6,30,16.5613
3382671,2442660,5746074,30.6879165,2.452,5,2010,10,4,9,6,17.27657
3382676,2461230,5736622,30.69871512,5.151,7.6278,2010,10,4,9,21,50.27754
3382677,2461254,5737971,30.70400008,3.918,5,2010,10,4,9,29,26.89831
3382679,2463490,5741814,30.70786475,2.996,5,2010,10,4,9,35,0.80529
3382694,2460738,5739887,30.73513454,3.342,5,2010,10,4,10,14,16.91566
3382707,2462416,5741415,30.75734653,2.694,5,2010,10,4,10,46,16.031
3382717,2467469,5740011,30.77745929,2.761,12,2010,10,4,11,15,13.77377
3382721,2461679,5741368,30.7862081,2.368,5,2010,10,4,11,27,49.67044
3382726,2472125,5726765,30.79614842,2.499,12,2010,10,4,11,42,8.51464
3382741,2449728,5732841,30.83051755,2.389,5,2010,10,4,12,31,38.00724
3395575,2455739,5729946,30.88037099,2.72,20.0867,2010,10,4,13,43,25.34463
3382809,2461451,5739970,30.96901384,3.053,5,2010,10,4,15,51,4.08698
3382830,2445533,5757911,31.01538397,2.23,5,2010,10,4,16,57,50.46613
3382831,2464707,5742428,31.01822254,2.518,12,2010,10,4,17,1,55.71832
3382841,2442105,5732143,31.03727287,4.289,5,2010,10,4,17,29,21.66673
3382886,2457099,5735570,31.13202212,2.216,5,2010,10,4,19,45,48.00201
3382918,2461590,5740522,31.20891093,2.574,5,2010,10,4,21,36,31.19498
3382936,2453483,5731375,31.24052956,2.587,15.1244,2010,10,4,22,22,3.04526
3382941,2422243,5738045,31.25063291,3.525,5,2010,10,4,22,36,35.97449
3382986,2445117,5738938,31.34059141,3.712,5,2010,10,5,0,46,8.38924
3382990,2458371,5734078,31.35224063,2.417,5,2010,10,5,1,2,54.88166
3395548,2444942,5757062,31.36802887,2.338,5,2010,10,5,1,25,38.98509
3382999,2453744,5737962,31.36963039,2.526,5,2010,10,5,1,27,57.35659
3383023,2460509,5740460,31.39027633,2.713,2,2010,10,5,1,57,41.16589
3383021,2466199,5731266,31.41739005,2.761,5,2010,10,5,2,36,43.79099
3383034,2456349,5738326,31.44105793,2.539,5,2010,10,5,3,10,48.69641
3383040,2465377,5740587,31.44978365,2.365,5,2010,10,5,3,23,22.5984
3383044,2460490,5738524,31.45974079,3.838,5,2010,10,5,3,37,42.89566
3383075,2459187,5751062,31.52378855,2.588,5,2010,10,5,5,9,56.62203
3383079,2425386,5740639,31.53379761,2.527,5,2010,10,5,5,24,21.40489
3383098,2462170,5740772,31.56228041,2.688,5,2010,10,5,6,5,22.31854
3383121,2437376,5733710,31.60784792,2.484,5,2010,10,5,7,10,59.35144
3396071,2460333,5738363,31.66969034,2.606,5,2010,10,5,8,40,2.53674
3383163,2421873,5769260,31.69958483,2.412,9.9286,2010,10,5,9,23,5.42009
3383167,2424852,5745166,31.70567167,2.502,12,2010,10,5,9,31,51.32352
3383169,2441379,5732825,31.71013919,2.338,5,2010,10,5,9,38,17.31684
3383183,2462754,5729790,31.73280619,4.076,11.711,2010,10,5,10,10,55.74547
3383203,2457432,5735566,31.7661269,3.427,5,2010,10,5,10,58,54.6552
3383211,2468157,5733134,31.78593051,2.719,2,2010,10,5,11,27,25.68736
3383215,2463079,5717664,31.79243942,2.475,3,2010,10,5,11,36,48.05722
3383217,2425868,5738593,31.79737441,2.112,5,2010,10,5,11,43,54.44022
3383224,2417299,5736436,31.81372857,2.149,5,2010,10,5,12,7,27.43913
3383228,2458927,5735872,31.82237541,2.977,5,2010,10,5,12,19,54.52682
3383243,2447305,5732452,31.85608293,3.286,5,2010,10,5,13,8,26.85649
3386082,2456647,5732851,31.90069078,2.294,5,2010,10,5,14,12,40.97443
3396505,2433047,5735871,31.91609708,2.453,5,2010,10,5,14,34,52.07909
3383276,2430415,5737151,31.92881752,2.399,5,2010,10,5,14,53,11.12494
3383283,2419788,5737346,31.94490189,2.705,5,2010,10,5,15,16,20.81388
3383292,2424983,5756920,31.96466228,2.595,8.0005,2010,10,5,15,44,48.11195
3383297,2437637,5734155,31.97842832,2.274,5,2010,10,5,16,4,37.49763
3383302,2442258,5747282,31.98817296,3.008,6.2769,2010,10,5,16,18,39.43509
3383303,2443590,5733001,31.98964732,2.68,5,2010,10,5,16,20,46.81978
3383312,2447260,5732247,32.01019945,2.593,5,2010,10,5,16,50,22.52354
3383314,2463044,5735147,32.01429356,2.796,5,2010,10,5,16,56,16.25467
3383317,2439290,5753042,32.02063897,3.049,5,2010,10,5,17,5,24.49779
3383353,2418049,5735922,32.09162505,3.566,5,2010,10,5,18,47,37.69556
3383358,2436821,5734884,32.10239503,2.463,5,2010,10,5,19,3,8.22166
3383369,2459460,5738949,32.130717,3.96,5,2010,10,5,19,43,55.23958
3383372,2461264,5740570,32.13807021,3.318,5,2010,10,5,19,54,30.55756
3383409,2461427,5740368,32.20750924,2.821,2,2010,10,5,21,34,30.08896
3383412,2439163,5749794,32.2115382,2.265,10.2766,2010,10,5,21,40,18.1912
3383430,2466618,5731443,32.25080782,2.499,2,2010,10,5,22,36,51.08678
3383438,2455367,5732197,32.26564596,2.472,3.7717,2010,10,5,22,58,13.1019
3383441,2461919,5760949,32.27377483,3.105,8.6153,2010,10,5,23,9,55.43671
3383443,2442205,5748138,32.27617107,3.71,6.6337,2010,10,5,23,13,22.47135
3383497,2435889,5749282,32.3689459,2.561,5,2010,10,6,1,26,58.21695
3383522,2462323,5742170,32.42012802,2.77,5,2010,10,6,2,40,40.35188
3383528,2469497,5734248,32.43391588,2.544,5,2010,10,6,3,0,31.62305
3395038,2477868,5734909,32.43529296,2.815,5,2010,10,6,3,2,30.60278
3383541,2463709,5735575,32.45425006,3.106,12,2010,10,6,3,29,48.4965
3383542,2441826,5747823,32.45777857,2.533,5,2010,10,6,3,34,53.35948
3383550,2464420,5713054,32.47264458,2.776,12,2010,10,6,3,56,17.78313
3383557,2470792,5748106,32.48399114,2.863,12,2010,10,6,4,12,38.12589
3383594,2416164,5735136,32.56102962,2.714,5,2010,10,6,6,3,34.25056
3383597,2449149,5733131,32.56725787,2.723,5,2010,10,6,6,12,32.37102
3383609,2487820,5737813,32.5958011,2.513,5,2010,10,6,6,53,38.50607
3383657,2460636,5759915,32.69263495,2.347,12,2010,10,6,9,13,4.95052
3383664,2443671,5741390,32.70917415,2.59,5,2010,10,6,9,36,53.93721
3383704,2425232,5776011,32.79437452,2.241,5,2010,10,6,11,39,35.2495
3383717,2432300,5781848,32.82561814,2.291,5,2010,10,6,12,24,34.69846
3383726,2421864,5734728,32.84713277,2.704,5,2010,10,6,12,55,33.56239
3383737,2444582,5747007,32.86922744,2.061,5,2010,10,6,13,27,22.54218
3383745,2443038,5746610,32.88548812,2.496,5,2010,10,6,13,50,47.46419
3383786,2441247,5733640,32.97254127,2.156,5,2010,10,6,15,56,8.85648
3383799,2458941,5735249,33.0043273,2.463,5,2010,10,6,16,41,55.16997
3383840,2497262,5710579,33.0928644,3.088,21.7185,2010,10,6,18,49,24.77483
3383872,2457784,5728684,33.15362447,2.292,5,2010,10,6,20,16,54.44494
3383912,2480267,5730750,33.22903439,2.853,5,2010,10,6,22,5,29.86252
3383932,2453796,5733287,33.26460291,2.759,12,2010,10,6,22,56,42.98248
3383935,2481043,5731006,33.27178808,3.191,5,2010,10,6,23,7,3.78117
3383940,2460067,5730475,33.28373048,2.309,5,2010,10,6,23,24,15.60471
3383944,2499552,5741413,33.29478887,2.463,12,2010,10,6,23,40,11.04903
3383949,2476412,5743163,33.30594558,2.457,5,2010,10,6,23,56,14.9888
3383967,2455334,5734509,33.34282116,2.603,5,2010,10,7,0,49,21.03896
3383980,2471170,5730823,33.37366659,2.907,12,2010,10,7,1,33,46.08398
3383984,2449271,5733868,33.37840923,2.331,5,2010,10,7,1,40,35.84845
3384007,2449499,5732644,33.42030773,2.571,5,2010,10,7,2,40,55.87901
3384015,2444470,5731310,33.43101399,2.222,5,2010,10,7,2,56,20.89983
3384032,2454848,5735760,33.45655837,3.912,12,2010,10,7,3,33,7.93437
3384034,2458567,5737585,33.46068329,2.81,5,2010,10,7,3,39,4.32693
3384040,2454672,5732312,33.47488313,2.418,12,2010,10,7,3,59,31.19361
3384043,2479762,5736320,33.48343645,2.79,12,2010,10,7,4,11,50.20004
3384027,2481759,5736571,33.48998815,2.588,5.3842,2010,10,7,4,21,16.26672
3384052,2456679,5738674,33.51047718,3.175,12,2010,10,7,4,50,46.51895
3384054,2465033,5728732,33.5157858,3.32,5,2010,10,7,4,58,25.18372
3384084,2444194,5738168,33.56805746,2.34,5,2010,10,7,6,13,41.45572
3384097,2484181,5751932,33.59438857,3.068,12,2010,10,7,6,51,36.46313
3384109,2461108,5735762,33.61674143,2.667,5,2010,10,7,7,23,47.75019
3396476,2461596,5735165,33.61909243,2.726,5,2010,10,7,7,27,10.87734
3384132,2466325,5733119,33.66492523,2.337,13.7973,2010,10,7,8,33,10.83072
3384170,2453541,5731391,33.73216243,4.217,5,2010,10,7,10,10,0.12476
3384175,2417253,5735017,33.7422549,2.43,5,2010,10,7,10,24,32.11407
3384190,2419949,5737031,33.77259473,2.746,5,2010,10,7,11,8,13.47559
3384228,2444256,5759649,33.87746073,2.035,20.2491,2010,10,7,13,39,13.89825
3384247,2444577,5729662,33.88186719,2.288,5,2010,10,7,13,45,34.61647
3384248,2460746,5739704,33.88446433,2.625,5,2010,10,7,13,49,19.00878
3384261,2419672,5734789,33.91697571,2.273,5,2010,10,7,14,36,7.99249
3384266,2445211,5735290,33.92608997,2.402,5,2010,10,7,14,49,15.46404
3384281,2466154,5738427,33.96184829,3.289,12,2010,10,7,15,40,44.98299
3384296,2450943,5738336,33.99432983,3.422,12,2010,10,7,16,27,31.38788
3384304,2463205,5743215,34.01325023,2.454,5,2010,10,7,16,54,46.11075
3384315,2457182,5721045,34.02879342,4.389,5,2010,10,7,17,17,9.04224
3384322,2458738,5720891,34.03753881,4.18,12,2010,10,7,17,29,44.64442
3384325,2467842,5722753,34.04169726,2.526,5,2010,10,7,17,35,43.93437
3384329,2462586,5742207,34.05053973,2.45,5,2010,10,7,17,48,27.9238
3384331,2455629,5720802,34.05423297,2.652,5,2010,10,7,17,53,47.01994
3384349,2461454,5733240,34.08961576,2.771,12,2010,10,7,18,44,44.09232
3384353,2460832,5732647,34.0968035,3.29,5,2010,10,7,18,55,5.11319
3384361,2456283,5733078,34.11263751,2.32,5,2010,10,7,19,17,53.1722
3384365,2420879,5731392,34.11932528,3.06,5,2010,10,7,19,27,30.99551
3384382,2459071,5733860,34.14866678,2.425,5,2010,10,7,20,9,46.10097
3384383,2465310,5742719,34.15001493,2.838,5,2010,10,7,20,11,42.58062
3384384,2433515,5779323,34.15133713,2.194,5,2010,10,7,20,13,36.81933
3384387,2462937,5734033,34.15646003,3.458,12,2010,10,7,20,20,59.43733
3384401,2444183,5745671,34.18269606,2.551,5,2010,10,7,20,58,46.2303
3384419,2455286,5721099,34.21426129,2.485,5,2010,10,7,21,44,13.46663
3384435,2454708,5720627,34.25279924,2.504,5,2010,10,7,22,39,43.14544
3402046,2454518,5738289,34.256343,2.453,12,2010,10,7,22,44,49.32596
3384439,2459766,5738444,34.25960388,2.25,5,2010,10,7,22,49,31.06595
3384442,2474957,5747318,34.26684423,2.22,12,2010,10,7,22,59,56.6328
3384445,2463390,5737936,34.27185966,2.688,12.9712,2010,10,7,23,7,9.96577
3384460,2452288,5736111,34.29784108,3.444,5,2010,10,7,23,44,34.76029
3384506,2461342,5741239,34.40341022,3.274,5,2010,10,8,2,16,35.93393
3384596,2423352,5738574,34.59641929,3.496,5,2010,10,8,6,54,31.91781
3384600,2460220,5732914,34.60717316,2.781,5,2010,10,8,7,10,1.05175
3384614,2461845,5741881,34.63562359,3,2,2010,10,8,7,50,59.16936
3384650,2446673,5740390,34.70174273,2.391,5,2010,10,8,9,26,11.86263
3384665,2420372,5737853,34.73138011,2.648,5,2010,10,8,10,8,52.53268
3384666,2419779,5738414,34.73436776,2.557,5,2010,10,8,10,13,10.66536
3384680,2422872,5739037,34.76517415,2.612,5,2010,10,8,10,57,32.33795
3384694,2458930,5738324,34.79603882,2.533,5,2010,10,8,11,41,59.04469
3384796,2442888,5745873,34.97771583,2.383,5,2010,10,8,16,3,35.93875
3384798,2443027,5738906,34.97897512,2.506,12,2010,10,8,16,5,24.74162
3384856,2477995,5735341,35.07856135,2.803,5,2010,10,8,18,28,48.99131
3384963,2444677,5735003,35.28430636,2.403,5,2010,10,8,23,25,5.36028
3385071,2454172,5735631,35.47169967,3.273,5,2010,10,9,3,54,56.14282
3385086,2455584,5733507,35.4953441,2.873,5,2010,10,9,4,28,59.0216
3385117,2421820,5732858,35.5357781,2.575,5,2010,10,9,5,27,12.51857
3397743,2442405,5731485,35.57752483,2.952,5,2010,10,9,6,27,19.43588
3385162,2442792,5733276,35.61478253,3.337,5,2010,10,9,7,20,58.50191
3385178,2474329,5736139,35.64604236,2.558,2,2010,10,9,8,5,59.35117
3385196,2456142,5734296,35.67475211,2.364,5,2010,10,9,8,47,19.87308
3385201,2421754,5734566,35.68597352,2.687,5,2010,10,9,9,3,29.40282
3385208,2460429,5735923,35.69955029,2.976,5,2010,10,9,9,23,2.43633
3385226,2459406,5736852,35.7309201,2.753,5,2010,10,9,10,8,12.78801
3385229,2459010,5736137,35.73530831,2.651,5,2010,10,9,10,14,31.92867
3385238,2457700,5734818,35.75174407,2.776,5,2010,10,9,10,38,11.97897
3397859,2463001,5731752,35.7736343,2.884,5,2010,10,9,11,9,43.29417
3385266,2444427,5743692,35.80793218,2.64,5,2010,10,9,11,59,6.63126
3385304,2459049,5731609,35.88330616,2.692,14.4606,2010,10,9,13,47,38.94305
3385310,2436885,5732692,35.89520895,2.565,5,2010,10,9,14,4,47.34386
3398230,2460020,5714540,35.96219157,2.807,5,2010,10,9,15,41,14.64281
3385343,2459535,5737976,35.96389836,2.464,5,2010,10,9,15,43,42.10894
3385355,2454966,5768393,35.99146747,2.538,5,2010,10,9,16,23,24.08057
3385368,2441606,5733112,36.01717737,2.151,5,2010,10,9,17,0,25.41603
